UniqueTitle,Description,CountSubTitles,Min-MinRate,Max-MaxRate,SalaryMinMaxValid,MultipleSubtitles,PayType,PayPeriod,UnionCode,UnionName,BargUnit,BargDesc,TitleStatus
6557,SECRETARY TO EXECUTIVE DIRECTO,1,20000,30000,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
10208,NEW YORK CITY URBAN FELLOW,1,30000,30000,ValidSalary,SingleTitle,AnnualSalary,Annual,660,PART TIME OJ,N/U,Non-Union,ActiveTitle
12750,EDUCATION ANALYST TRAINEE,1,25000,30000,ValidSalary,SingleTitle,AnnualSalary,Annual,403,UNIQUE TITLES DB OF ED,N/U,Non-Union,ActiveTitle
32215,CONSTRUCTION INSPECTOR,1,24330,30038,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
94210,VOTING MACHINE TECHNICIAN (BOA,1,30088,30088,ValidSalary,SingleTitle,AnnualSalary,Annual,24,BD OF ELECTIONS CWA LOCAL 1183,CWA,Communication Wrkrs of America,ActiveTitle
82016,SENIOR CUSTODIAL ASSISTANT,1,25013,30168,ValidSalary,SingleTitle,AnnualSalary,Annual,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,ActiveTitle
71105,FINGERPRINT TECHNICIAN TRAINEE,2,30421,30421,ValidSalary,MultipleTitles,AnnualSalary,Annual,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,ActiveTitle
60618,PROGRAM PRODUCTION ASSISTANT (,1,25863,30525,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
60407,RECREATION ASSISTANT,1,29480,30735,ValidSalary,SingleTitle,AnnualSalary,Annual,130,HEALTH SERVICE TITLES DC37,DC37,District Council 37,ActiveTitle
1026E,CALL CENTER REPRESENTATIVE (LO,1,25154,30763,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
33991,CONSUMER AFFAIRS INSPECTOR,2,25141,30818,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
1011A,OFFICE ASSOCIATE (TYPING),2,23382,30855,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
1011B,OFFICE ASSOCIATE (CCRB) I,1,23382,30855,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
1011C,OFFICE ASSOCIATE (CCRB) II,1,28223,30855,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
80605,ASSISTANT BUILDING CUSTODIAN,1,23692,30952,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6023,PROJECT PLANNER (OFFICE OF BOR,1,21000,31000,ValidSalary,SingleTitle,AnnualSalary,Annual,993,TEMPORARY NON OJ & NON MANAGER,N/U,Non-Union,ActiveTitle
6193,PROJECT ASSOCIATE (DEPARTMENT,1,21104,31036,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
80097,*RELOCATION AIDE,1,27458,31061,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6000,CONFIDENTIAL SECRETARY (BES),1,31134,31134,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
13661,THIS IS A MISTAKE,4,17479,31330,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
20201,*CIVIL ENGINEERING TRAINEE,1,31403,31403,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
22090,URBAN DESIGNER TRAINEE,1,31403,31403,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
22107,*PLANNER TRAINEE,1,31403,31403,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
22504,PROJECT DEVELOPMENT COORDINATO,2,31403,31403,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
91410,*ILLUSTRATOR,2,27234,31567,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
34119,*PURCHASE INSPECTOR (FOODS),1,25615,31607,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
90779,SUPERVISOR (WINDOW SHADE REPAI,1,27723,31620,ValidSalary,SingleTitle,AnnualSalary,Annual,412,GENL SERVICE EMPL BD ED DC37,DC37,District Council 37,ActiveTitle
54435,*HEAD SCHOOL LUNCH MANAGER,1,28590,31690,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
54483,SCHOOL FOOD SERVICE MANAGER,1,25333,31690,ValidSalary,SingleTitle,AnnualSalary,Annual,407,SCH LUNCH MGRS BD ED DC37 L832,IBT,Intl Brotherhood of Teamsters,ActiveTitle
82503,CASEWORKER (SSC PROTECTIVE UNI,1,21289,31706,ValidSalary,SingleTitle,AnnualSalary,Annual,3,SOCIAL SERVICE TITLES DC 37L37,DC37,District Council 37,ActiveTitle
9906,ASSISTANT DISTRICT MANAGER (CO,1,21364,31767,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
60617,AUDIENCE PROMOTION ASSSISTANT,1,26576,31838,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
60622,PRODUCTION COORDINATOR (TELEVI,1,26576,31838,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
10305,*TYPIST,1,26431,32012,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
10907,*KEY PUNCH OPERATOR,1,26901,32012,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
10634,SUPERVISING HOUSING TELLER (HA,1,24567,32048,ValidSalary,SingleTitle,AnnualSalary,Annual,420,TEAMSTERS LOCAL 237 (HA),IBT,Intl Brotherhood of Teamsters,ActiveTitle
95097,SECRETARY TO THE DEPUTY ADMINI,1,32134,32134,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
90621,ASSISTANT MEDIA SERVICES TECHN,2,27636,32198,ValidSalary,MultipleTitles,AnnualSalary,Annual,39,AUDIO VISUAL AIDE TECHNICIANS,IATS,Alliance ofTheatrical&StageEEs,ActiveTitle
5048,SECRETARY TO THE FIRST ASSISTA,1,24870,32222,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
22100,URBAN TECHNICIAN,1,24113,32390,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
90110,LAUNDRY WORKER,2,28675,32556,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
95755,SECRETARY TO THE DEPUTY COMMIS,1,25207,32658,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
90500,PEST CONTROL AIDE,2,30425,32665,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
5013,LEGAL SECRETARIAL ASSISTANT,9,21979,32729,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
51800,PROBATION ASSISTANT,3,26853,32906,ValidSalary,MultipleTitles,AnnualSalary,Annual,105,PROBATION OFFICERS UNITED ASSO,UPOA,Probation Officer United Assoc,ActiveTitle
6160,CONFIDENTIAL SECRETARY TO THE,1,23820,32963,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
9911,SECRETARY TO EXECUTIVE ASSISTA,1,32987,32987,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6213,SECRETARY TO THE FIRST DEPUTY,1,25000,33000,ValidSalary,SingleTitle,AnnualSalary,Annual,665,TEMPORARY OJ,N/U,Non-Union,ActiveTitle
81707,REAL ESTATE REPAIRER,1,29140,33030,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
91552,*MARINE STOKER,2,33158,33158,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
30765,SENIOR RENT EXAMINER,1,26215,33275,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
33810,SENIOR RENT INSPECTOR,1,26215,33275,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
5391,DIRECTOR OF SCHEDULING (OFF OF,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
94211,SENIOR VOTING MACHINE TECHNICI,1,33404,33404,ValidSalary,SingleTitle,AnnualSalary,Annual,24,BD OF ELECTIONS CWA LOCAL 1183,CWA,Communication Wrkrs of America,ActiveTitle
30305,DEPUTY SHERIFF,1,26511,33434,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
12906,SECRETARY TO THE COMMISSIONER,1,25963,33514,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
80610,BUILDING CUSTODIAN,2,26012,33546,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
5396,ADMINISTRATOR OF GRACIE MANSIO,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,993,TEMPORARY NON OJ & NON MANAGER,N/U,Non-Union,ActiveTitle
6187,CHAUFFEUR ATTENDANT PROV (DGS),3,26000,33588,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
10805,*TELEPHONE OPERATOR,2,27319,33645,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
1619,THIS IS A MISTAKE,1,23146,33658,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
34170,QUALITY ASSURANCE SPECIALIST T,2,20003,33663,ValidSalary,MultipleTitles,AnnualSalary,Annual,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,ActiveTitle
52434,HOUSEPARENT AIDE,2,33803,33803,ValidSalary,MultipleTitles,AnnualSalary,Annual,3,SOCIAL SERVICE TITLES DC 37L37,DC37,District Council 37,ActiveTitle
33761,SERVICE INSPECTOR (BOARD OF ED,1,28197,34058,ValidSalary,SingleTitle,AnnualSalary,Annual,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,ActiveTitle
92403,ASSISTANT HIGHWAY REPAIRER,1,30403,34159,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
1842,SENIOR ACCOUNTANT-INVESTIGATOR,1,25159,34204,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
21805,JUNIOR CHEMIST,3,28770,34232,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
51401,YOUTH COORDINATOR (YOUTH BOARD,1,30817,34240,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
52404,HOME AIDE,1,30343,34241,ValidSalary,SingleTitle,AnnualSalary,Annual,3,SOCIAL SERVICE TITLES DC 37L37,DC37,District Council 37,ActiveTitle
56006,HUMAN RESOURCES TECHNICIAN,2,30343,34241,ValidSalary,MultipleTitles,AnnualSalary,Annual,3,SOCIAL SERVICE TITLES DC 37L37,DC37,District Council 37,ActiveTitle
13117,ASSISTANT TRANSIT MANAGEMENT A,1,26481,34245,ValidSalary,SingleTitle,AnnualSalary,Annual,661,COMPETITIVE OJ,N/U,Non-Union,ActiveTitle
AEPFP,ADULT ED-30 H,1,19858,34418,ValidSalary,SingleTitle,AnnualSalary,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
AEPOP,ADULT ED-35 H,1,19858,34418,ValidSalary,SingleTitle,AnnualSalary,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
91572,*WATER TENDER,2,34449,34449,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
1468,DETECTIVE INVESTIGATOR,3,25289,34465,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
1786,RACKETS INVESTIGATOR,3,25289,34465,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6201,RACKETS INVESTIGATOR (SNC),2,25289,34465,ValidSalary,MultipleTitles,AnnualSalary,Annual,993,TEMPORARY NON OJ & NON MANAGER,N/U,Non-Union,ActiveTitle
9527,CLERK (JOP),1,28588,34624,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
10098,*CLERK (INCOME MAINTENANCE),1,28588,34624,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
10106,*CLERK,3,18942,34624,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
10115,OFFICE ASSISTANT,3,28588,34624,ValidSalary,MultipleTitles,AnnualSalary,Annual,128,CLERICAL TITLES DC37,DC37,District Council 37,ActiveTitle
10250,CLERICAL AIDE,9,28588,34624,ValidSalary,MultipleTitles,AnnualSalary,Annual,128,CLERICAL TITLES DC37,DC37,District Council 37,ActiveTitle
11705,*OFFICE APPLIANCE OPERATOR,2,26431,34624,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
12005,MESSENGER,2,28588,34624,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
20111,ENGINEERING TECHNICIAN TRAINEE,3,33068,34720,ValidSalary,MultipleTitles,AnnualSalary,Annual,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,ActiveTitle
5441,ADJUDICATIONS OFCR PER SESS-MA,1,151,151,ValidSalary,SingleTitle,HourlySalary,Annual,660,PART TIME OJ,N/U,Non-Union,ActiveTitle
5055,EDUCATIONAL COUNSELOR (JUVENIL,1,25179,34759,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
33992,SR COMSUMER AFFAIRS INSPECTOR,2,30059,34831,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
21605,JUNIOR BACTERIOLOGIST,2,29363,34940,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6345,SECRETARIAL ASSISTANT (CHARTER,1,15000,35000,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6348,ADMINISTRATIVE ASSISTANT (CHAR,1,25001,35000,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6352,COMMUNITY RELATIONS AIDE (CHAR,1,25000,35000,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6509,NURSE REVIEWER,1,35000,35000,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6539,SECRETARY ASSISTANT (NYCDC),1,15000,35000,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6590,COORDINATOR OF SCHOOL SECURITY,1,35000,35000,ValidSalary,SingleTitle,AnnualSalary,Annual,993,TEMPORARY NON OJ & NON MANAGER,N/U,Non-Union,ActiveTitle
94480,DISTRICTING COMMISSION SECRETA,1,15000,35000,ValidSalary,SingleTitle,AnnualSalary,Annual,992,UNCLASSIFIED NON OJ & NON MANA,N/U,Non-Union,ActiveTitle
33805,RENT INSPECTOR,1,26277,35010,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
34601,WATER USE INSPECTOR TRAINEE,1,32223,35315,ValidSalary,SingleTitle,AnnualSalary,Annual,47,SPECIAL OFFICERS L237 IBT,IBT,Intl Brotherhood of Teamsters,ActiveTitle
60817,SCHOOL SAFETY AGENT,2,35323,35323,ValidSalary,MultipleTitles,AnnualSalary,Annual,47,SPECIAL OFFICERS L237 IBT,IBT,Intl Brotherhood of Teamsters,ActiveTitle
5457,EXECUTIVE ASSISTANT-COMMISSION,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,993,TEMPORARY NON OJ & NON MANAGER,N/U,Non-Union,ActiveTitle
5458,EXECUTIVE ASSISTANT-OFFICE OF,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,993,TEMPORARY NON OJ & NON MANAGER,N/U,Non-Union,ActiveTitle
5459,EXECUTIVE ASSISTANT-OFFICE OF,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,993,TEMPORARY NON OJ & NON MANAGER,N/U,Non-Union,ActiveTitle
6474,FAMILY PRESERVATIONIST (JUVENI,1,24394,35332,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6551,FAMILY PRESERVATIONIST (JUVENI,1,24394,35332,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
495,PHLEBOTOMIST,1,29420,35400,ValidSalary,SingleTitle,AnnualSalary,Annual,123,L144 SEIU HOSPITAL TECHNICIANS,SEIU,Service Employees Int'l Union,ActiveTitle
95884,"SECRETARY TO THE CHAIRMAN, LAN",1,35523,35523,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
41117,PARKING CONTROL SPECIALIST TRA,3,35550,35550,ValidSalary,MultipleTitles,AnnualSalary,Annual,47,SPECIAL OFFICERS L237 IBT,IBT,Intl Brotherhood of Teamsters,ActiveTitle
56056,COMMUNITY ASSISTANT,12,22907,35573,ValidSalary,MultipleTitles,AnnualSalary,Annual,3,SOCIAL SERVICE TITLES DC 37L37,DC37,District Council 37,ActiveTitle
92508,AUTOMOTIVE SERVICE WORKER,2,34667,35680,ValidSalary,MultipleTitles,AnnualSalary,Annual,96,AUTOMOTIVE SERVICEMEN L246SEIU,SEIU,Service Employees Int'l Union,ActiveTitle
60610,ANNOUNCER,1,27290,35732,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
90410,RADIO OPERATOR,1,27290,35732,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6580,CHAUFFEUR-ATTENDANT (BOARD OF,1,23961,35770,ValidSalary,SingleTitle,AnnualSalary,Annual,671,BOE NON-MANAGERIAL/TEMPORARY,N/U,Non-Union,ActiveTitle
60915,RENT RESEARCH ASSOCIATE,1,26162,35792,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6197,CONFIDENTIAL INVESTIGATOR (DEP,3,19491,35995,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
5100,COORDINATOR EMPLOYEE ALCOHOLIS,1,29060,36042,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
90202,POLICE ATTENDANT,1,36051,36051,ValidSalary,SingleTitle,AnnualSalary,Annual,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,ActiveTitle
6216,OCCUPATIONAL THERAPIST (BOE),3,35153,36164,ValidSalary,MultipleTitles,AnnualSalary,Annual,76,STAFF NURSES - UFT,UFT,United Federation of Teachers,ActiveTitle
6218,PHYSICAL THERAPIST (BOE),3,35324,36164,ValidSalary,MultipleTitles,AnnualSalary,Annual,76,STAFF NURSES - UFT,UFT,United Federation of Teachers,ActiveTitle
90699,CITY DEBRIS REMOVER,1,36252,36252,ValidSalary,SingleTitle,AnnualSalary,Annual,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,ActiveTitle
51190,ASST PB HLTH ADV (COMM DIS CON,2,32450,36318,ValidSalary,MultipleTitles,AnnualSalary,Annual,130,HEALTH SERVICE TITLES DC37,DC37,District Council 37,ActiveTitle
81710,*ATTENDANT,2,31504,36328,ValidSalary,MultipleTitles,AnnualSalary,Annual,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,ActiveTitle
90647,CITY ATTENDANT,2,31504,36328,ValidSalary,MultipleTitles,AnnualSalary,Annual,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,ActiveTitle
90650,CITY SECURITY AIDE,1,31504,36328,ValidSalary,SingleTitle,AnnualSalary,Annual,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,ActiveTitle
71612,*PARKING ENFORCEMENT AGENT,1,33600,36359,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
51262,MENTAL HEALTH WORKER,2,22837,36369,ValidSalary,MultipleTitles,AnnualSalary,Annual,429,MENTAL HEALTH WORKER'S DOE,N/U,Non-Union,ActiveTitle
10105,*ACCOUNT CLERK,1,29548,36391,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
10308,*TRANSCRIBING TYPIST,1,29548,36391,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
11032,*TABULATOR OPERATOR,1,29548,36391,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6001,CONFIDENTIAL OPERATIONS SPECIA,1,29070,36470,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
90571,REPAIR CREW WORKER (HDA),1,31938,36476,ValidSalary,SingleTitle,AnnualSalary,Annual,133,REAL ESTATE TITLES DC387,DC37,District Council 37,ActiveTitle
6004,EXECUTIVE ASSISTANT-MIDTOWN EN,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,993,TEMPORARY NON OJ & NON MANAGER,N/U,Non-Union,ActiveTitle
30705,CLAIM EXAMINER (PYRL 740) ABC,1,26293,36506,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
52305,DAY CARE ELIGIBILITY WORKER,2,26293,36506,ValidSalary,MultipleTitles,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
56021,*HUMAN RESOURCES SPECIALIST (E,1,26293,36506,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
71685,SANITATION COMPLIANCE AGENT,1,33177,36564,ValidSalary,SingleTitle,AnnualSalary,Annual,3,SOCIAL SERVICE TITLES DC 37L37,DC37,District Council 37,ActiveTitle
6009,CHAUFFEUR-ATTENDANT (OFFICE OF,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,993,TEMPORARY NON OJ & NON MANAGER,N/U,Non-Union,ActiveTitle
35001,APPRENTICE INSPECTOR (BOILERS),1,31150,36596,ValidSalary,SingleTitle,AnnualSalary,Annual,53,BUILDING AND CONSTRUCTION INSP,IUOE,Intl Union ofOpertg Engineers ,ActiveTitle
54485,ASSOCIATE SCHOOL FOOD SERVICE,1,36852,36852,ValidSalary,SingleTitle,AnnualSalary,Annual,407,SCH LUNCH MGRS BD ED DC37 L832,IBT,Intl Brotherhood of Teamsters,ActiveTitle
5135,SPECIAL ASSISTANT TO COMMISSIO,1,30884,36871,ValidSalary,SingleTitle,AnnualSalary,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
90112,INSTITUTIONAL GARMENT WORKER,1,31283,36976,ValidSalary,SingleTitle,AnnualSalary,Annual,121,L237 INSTITUTIONAL TITLES,IBT,Intl Brotherhood of Teamsters,ActiveTitle
94374,STENOGRAPHIC/SECRETARIAL ASSOC,1,37017,37017,ValidSalary,SingleTitle,AnnualSalary,Annual,24,BD OF ELECTIONS CWA LOCAL 1183,CWA,Communication Wrkrs of America,ActiveTitle
20100,ENGINEERING WORK STUDY TRAINEE,1,28804,37097,ValidSalary,SingleTitle,AnnualSalary,Annual,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,ActiveTitle
81010,*WATCHPERSON,3,32285,37106,ValidSalary,MultipleTitles,AnnualSalary,Annual,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,ActiveTitle
81801,DIETARY AIDE,2,33562,37182,ValidSalary,MultipleTitles,AnnualSalary,Annual,127,INSTITUTIONAL SERVICE TITLES D,DC37,District Council 37,ActiveTitle
81803,INSTITUTIONAL AIDE,5,33562,37182,ValidSalary,MultipleTitles,AnnualSalary,Annual,127,INSTITUTIONAL SERVICE TITLES D,DC37,District Council 37,ActiveTitle
98701,SERVICE AIDE,1,33954,37182,ValidSalary,SingleTitle,AnnualSalary,Annual,127,INSTITUTIONAL SERVICE TITLES D,DC37,District Council 37,ActiveTitle
82009,*HOUSING CARETAKER (HA),7,29166,37518,ValidSalary,MultipleTitles,AnnualSalary,Annual,420,TEAMSTERS LOCAL 237 (HA),IBT,Intl Brotherhood of Teamsters,ActiveTitle
82017,EMERGENCY SERVICE AIDE (HA),1,29166,37518,ValidSalary,SingleTitle,AnnualSalary,Annual,420,TEAMSTERS LOCAL 237 (HA),IBT,Intl Brotherhood of Teamsters,ActiveTitle
90645,CARETAKER (HA),9,29166,37518,ValidSalary,MultipleTitles,AnnualSalary,Annual,420,TEAMSTERS LOCAL 237 (HA),IBT,Intl Brotherhood of Teamsters,ActiveTitle
